Crate Id,Crate Name,Crate Version,Homepage,Documentation,Repository
797,slug,v0.1.4,https://github.com/Stebalien/slug-rs,https://docs.rs/slug,https://github.com/Stebalien/slug-rs
798,dialoguer,v0.9.0,https://github.com/mitsuhiko/dialoguer,https://docs.rs/dialoguer,https://github.com/mitsuhiko/dialoguer
799,more-asserts,v0.2.2,https://github.com/thomcc/rust-more-asserts,https://docs.rs/more-asserts,https://github.com/thomcc/rust-more-asserts
800,hmac-drbg,v0.3.0, , , 
801,tower-util,v0.3.1,https://github.com/tower-rs/tower,https://docs.rs/tower-util/0.3.1,https://github.com/tower-rs/tower
802,enum_primitive,v0.1.1,https://github.com/andersk/enum_primitive-rs,https://andersk.github.io/enum_primitive-rs/enum_primitive/,https://github.com/andersk/enum_primitive-rs.git
803,indenter,v0.3.3,https://github.com/yaahc/indenter,https://docs.rs/indenter,https://github.com/yaahc/indenter
804,cpp_demangle,v0.3.5, ,https://docs.rs/cpp_demangle,https://github.com/gimli-rs/cpp_demangle
805,euclid,v0.22.6, ,https://docs.rs/euclid/,https://github.com/servo/euclid
806,numtoa,v0.2.4, ,https://docs.rs/numtoa,https://gitlab.com/mmstick/numtoa
807,serde_qs,v0.8.5, ,https://docs.rs/serde_qs,https://github.com/samscott89/serde_qs
808,assert_cmd,v2.0.2,https://github.com/assert-rs/assert_cmd,http://docs.rs/assert_cmd/,https://github.com/assert-rs/assert_cmd.git
809,eyre,v0.6.5, ,https://docs.rs/eyre,https://github.com/yaahc/eyre
810,wayland-commons,v0.29.4, ,https://smithay.github.io/wayland-rs/wayland_commons/,https://github.com/smithay/wayland-rs
811,parity-scale-codec,v2.3.1, , ,https://github.com/paritytech/parity-scale-codec
812,raw-cpuid,v10.2.0,https://github.com/gz/rust-cpuid,https://docs.rs/raw-cpuid/,https://github.com/gz/rust-cpuid
813,url_serde,v0.2.0, ,https://docs.rs/url_serde/,https://github.com/servo/rust-url
814,slog-stdlog,v4.1.0,https://github.com/slog-rs/stdlog,https://docs.rs/slog-stdlog,https://github.com/slog-rs/stdlog
815,tower-discover,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-discover/0.3.0,https://github.com/tower-rs/tower
816,jni,v0.19.0, ,https://docs.rs/jni,https://github.com/jni-rs/jni-rs
817,primitive-types,v0.10.1,https://github.com/paritytech/parity-common, , 
818,linked_hash_set,v0.1.4, , ,https://github.com/alexheretic/linked-hash-set
819,retain_mut,v0.1.5, , ,https://github.com/upsuper/retain_mut
820,plain,v0.2.3,https://github.com/randomites/plain,https://docs.rs/plain,https://github.com/randomites/plain
821,tower-limit,v0.3.1,https://github.com/tower-rs/tower,https://docs.rs/tower-limit/0.1.3,https://github.com/tower-rs/tower
822,anymap,v0.12.1, , ,https://github.com/chris-morgan/anymap
823,getset,v0.1.2, , ,https://github.com/Hoverbear/getset
824,cbindgen,v0.20.0, , ,https://github.com/eqrion/cbindgen/
825,tower-buffer,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-buffer/0.3.0,https://github.com/tower-rs/tower
826,tower-timeout,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-timeout/0.3.0,https://github.com/tower-rs/tower
827,thrift,v0.15.0,http://thrift.apache.org/,https://docs.rs/thrift,https://github.com/apache/thrift/tree/master/lib/rs
828,string_cache_shared,v0.3.0, , ,https://github.com/servo/string-cache
829,state,v0.5.2, ,https://docs.rs/state/0.5.2,https://github.com/SergioBenitez/state
830,tower-retry,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-retry/0.3.0,https://github.com/tower-rs/tower
831,tower-load-shed,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-load-shed/0.3.0,https://github.com/tower-rs/tower
832,fragile,v1.0.0,https://github.com/mitsuhiko/rust-fragile, ,https://github.com/mitsuhiko/rust-fragile
833,nb,v1.0.0,https://github.com/rust-embedded/nb,https://docs.rs/nb,https://github.com/rust-embedded/nb
834,shared_child,v1.0.0, ,https://docs.rs/shared_child,https://github.com/oconnor663/shared_child.rs
835,cesu8,v1.1.0, ,http://emk.github.io/cesu8-rs/cesu8/index.html,https://github.com/emk/cesu8-rs
836,rocksdb,v0.17.0,https://github.com/rust-rocksdb/rust-rocksdb, ,https://github.com/rust-rocksdb/rust-rocksdb
837,tokio-process,v0.2.5,https://github.com/tokio-rs/tokio,https://docs.rs/tokio-process/0.2.5/tokio_process,https://github.com/tokio-rs/tokio
838,smithay-client-toolkit,v0.15.3, ,https://smithay.github.io/client-toolkit,https://github.com/smithay/client-toolkit
839,miniz_oxide_c_api,v0.3.0,https://github.com/Frommi/miniz_oxide/,https://docs.rs/miniz_oxide_c_api,https://github.com/Frommi/miniz_oxide
840,sys-info,v0.9.1, ,https://docs.rs/sys-info,https://github.com/FillZpp/sys-info-rs
841,ron,v0.7.0,https://github.com/ron-rs/ron,https://docs.rs/ron/,https://github.com/ron-rs/ron
842,mdbook,v0.4.15, ,http://rust-lang.github.io/mdBook/index.html,https://github.com/rust-lang/mdBook
843,chacha20,v0.8.1, , ,https://github.com/RustCrypto/stream-ciphers
844,memory_units,v0.4.0, , ,https://github.com/pepyakin/memory_units
845,unic-ucd-segment,v0.9.0, , ,https://github.com/open-i18n/rust-unic/
846,unic-segment,v0.9.0, , ,https://github.com/open-i18n/rust-unic/
847,librocksdb-sys,v6.20.3, , ,https://github.com/rust-rocksdb/rust-rocksdb
848,poly1305,v0.7.2, ,https://docs.rs/poly1305,https://github.com/RustCrypto/universal-hashes
849,platforms,v2.0.0,https://rustsec.org/, ,https://github.com/rustsec/rustsec/tree/main/platforms
850,async-attributes,v1.1.2,https://github.com/async-rs/async-attributes,https://docs.rs/async-attributes,https://github.com/async-rs/async-attributes
851,cocoa,v0.24.0,https://github.com/servo/core-foundation-rs, ,https://github.com/servo/core-foundation-rs
852,duct,v0.13.5,https://github.com/servo/core-foundation-rs,https://docs.rs/duct,https://github.com/oconnor663/duct.rs
853,ttf-parser,v0.14.0,https://github.com/servo/core-foundation-rs,https://docs.rs/ttf-parser/,https://github.com/RazrFalcon/ttf-parser
854,bson,v2.1.0,https://github.com/servo/core-foundation-rs,https://docs.rs/ttf-parser/,https://github.com/mongodb/bson-rust
855,lsp-types,v0.91.1,https://github.com/servo/core-foundation-rs,https://docs.rs/lsp-types,https://github.com/gluon-lang/lsp-types
856,os_info,v3.0.9,https://github.com/stanislav-tkach/os_info,https://docs.rs/os_info,https://github.com/stanislav-tkach/os_info
857,wast,v39.0.0,https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wast,https://docs.rs/wast,https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wast
858,ff,v0.11.0,https://github.com/zkcrypto/ff,https://docs.rs/ff/,https://github.com/zkcrypto/ff
859,block-cipher-trait,v0.11.0,https://github.com/zkcrypto/ff,https://docs.rs/ff/,https://github.com/RustCrypto/traits/tree/master/cipher
860,ieee754,v0.2.6,https://github.com/huonw/ieee754,http://docs.rs/ieee754,https://github.com/huonw/ieee754
861,pq-sys,v0.4.6,https://github.com/huonw/ieee754,http://docs.rs/ieee754,https://github.com/sgrif/pq-sys
862,jsonrpc-derive,v18.0.0,https://github.com/paritytech/jsonrpc,https://docs.rs/jsonrpc-derive/,https://github.com/paritytech/jsonrpc
863,atomic,v0.5.1,https://github.com/paritytech/jsonrpc,https://amanieu.github.io/atomic-rs/atomic/index.html,https://github.com/Amanieu/atomic-rs
864,chacha20poly1305,v0.9.0,https://github.com/paritytech/jsonrpc,https://docs.rs/chacha20poly1305,https://github.com/RustCrypto/AEADs
865,cgmath,v0.18.0,https://github.com/rustgd/cgmath,https://docs.rs/cgmath,https://github.com/rustgd/cgmath
866,simple_logger,v1.16.0,https://github.com/rustgd/cgmath,https://docs.rs/cgmath,https://github.com/borntyping/rust-simple_logger
867,tokio-io-timeout,v1.2.0,https://github.com/rustgd/cgmath,https://docs.rs/cgmath,https://github.com/sfackler/tokio-io-timeout
868,gethostname,v0.2.1,https://github.com/lunaryorn/gethostname.rs,https://docs.rs/gethostname,https://github.com/lunaryorn/gethostname.rs.git
869,log4rs,v1.0.0,https://github.com/lunaryorn/gethostname.rs,https://docs.rs/gethostname,https://github.com/estk/log4rs
870,impl-serde,v0.3.2,https://github.com/paritytech/parity-common,https://docs.rs/gethostname,https://github.com/estk/log4rs
871,weezl,v0.1.5,https://github.com/paritytech/parity-common,https://docs.rs/weezl,https://github.com/image-rs/lzw.git
872,glutin,v0.28.0,https://github.com/paritytech/parity-common,https://docs.rs/glutin,https://github.com/rust-windowing/glutin
873,jsonrpc-pubsub,v18.0.0,https://github.com/paritytech/jsonrpc,https://docs.rs/jsonrpc-pubsub/,https://github.com/paritytech/jsonrpc
874,impl-codec,v0.5.1,https://github.com/paritytech/parity-common,https://docs.rs/jsonrpc-pubsub/,https://github.com/paritytech/jsonrpc
875,fsevent-sys,v4.1.0,https://github.com/paritytech/parity-common,https://docs.rs/jsonrpc-pubsub/,https://github.com/octplane/fsevent-rust/tree/master/fsevent-sys
876,alloc-no-stdlib,v2.0.3,https://github.com/dropbox/rust-alloc-no-stdlib,https://raw.githubusercontent.com/dropbox/rust-alloc-no-stdlib/master/tests/lib.rs,https://github.com/dropbox/rust-alloc-no-stdlib
877,metrics,v0.17.1,https://github.com/metrics-rs/metrics,https://docs.rs/metrics,https://github.com/metrics-rs/metrics
878,backoff,v0.4.0,https://github.com/ihrwein/backoff,https://docs.rs/backoff,https://github.com/ihrwein/backoff
879,objc,v0.2.7,https://github.com/ihrwein/backoff,http://ssheldon.github.io/rust-objc/objc/,http://github.com/SSheldon/rust-objc
880,fst,v0.4.7,https://github.com/BurntSushi/fst,https://docs.rs/fst,https://github.com/BurntSushi/fst
881,group,v0.11.0,https://github.com/zkcrypto/group,https://docs.rs/group/,https://github.com/zkcrypto/group
882,enumflags2_derive,v0.7.3,https://github.com/zkcrypto/group,https://docs.rs/group/,https://github.com/NieDzejkob/enumflags2
883,enumflags2,v0.7.3,https://github.com/zkcrypto/group,https://docs.rs/enumflags2,https://github.com/NieDzejkob/enumflags2
884,insta,v1.10.0,https://insta.rs/,https://docs.rs/enumflags2,https://github.com/mitsuhiko/insta
885,brotli-decompressor,v2.3.2,https://github.com/dropbox/rust-brotli-decompressor,https://github.com/dropbox/rust-brotli-decompressor/blob/master/README.md,https://github.com/dropbox/rust-brotli-decompressor
886,mockall_derive,v0.11.0,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/mockall_derive,https://github.com/asomers/mockall
887,mockall,v0.11.0,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/mockall,https://github.com/asomers/mockall
888,multihash,v0.15.0,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/multihash/,https://github.com/multiformats/rust-multihash
889,downcast,v0.11.0,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/downcast,https://github.com/fkoep/downcast-rs
890,camino,v1.0.5,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/camino,https://github.com/withoutboats/camino
891,pico-args,v0.4.2,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/pico-args/,https://github.com/RazrFalcon/pico-args
892,shell-words,v1.0.0,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/pico-args/,https://github.com/tmiasko/shell-words
893,crypto-common,v0.1.1,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/crypto-common,https://github.com/RustCrypto/traits
894,minimal-lexical,v0.2.1,https://github.com/dropbox/rust-brotli-decompressor,https://docs.rs/minimal-lexical,https://github.com/Alexhuszagh/minimal-lexical
895,malloc_buf,v1.0.0,https://github.com/dropbox/rust-brotli-decompressor,http://ssheldon.github.io/malloc_buf/malloc_buf/,https://github.com/SSheldon/malloc_buf
896,rls-span,v0.5.4,https://github.com/dropbox/rust-brotli-decompressor,http://ssheldon.github.io/malloc_buf/malloc_buf/,https://github.com/rust-lang/rls
897,num-format,v0.4.0,https://github.com/bcmyers/num-format,https://docs.rs/num-format,https://github.com/bcmyers/num-format
898,tower-make,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-make/0.3.0,https://github.com/tower-rs/tower
899,im-rc,v15.0.0,http://immutable.rs/,http://immutable.rs/,https://github.com/bodil/im-rs
900,region,v3.0.0,https://github.com/darfink/region-rs,https://docs.rs/region,https://github.com/darfink/region-rs
901,compiletest_rs,v0.7.1, , ,https://github.com/laumann/compiletest-rs
902,serde-xml-rs,v0.5.1, , ,https://github.com/RReverser/serde-xml-rs
903,annotate-snippets,v0.9.1, , ,https://github.com/rust-lang/annotate-snippets-rs
904,racer,v2.1.48,https://github.com/racer-rust/racer, ,https://github.com/racer-rust/racer
905,enum-iterator-derive,v0.7.0,https://github.com/stephaneyfx/enum-iterator,https://docs.rs/enum-iterator-derive,https://github.com/stephaneyfx/enum-iterator.git
906,enum-iterator,v0.7.0,https://github.com/stephaneyfx/enum-iterator,https://docs.rs/enum-iterator,https://github.com/stephaneyfx/enum-iterator.git
907,rustc-ap-rustc_data_structures,v727.0.0,https://github.com/stephaneyfx/enum-iterator,https://docs.rs/enum-iterator,https://github.com/rust-lang/rust
908,protoc,v2.25.2,https://github.com/stepancheg/rust-protobuf/tree/master/protoc/,https://docs.rs/enum-iterator,https://github.com/stepancheg/rust-protobuf/tree/master/protoc/
909,wasm-timer,v0.2.5,https://github.com/stepancheg/rust-protobuf/tree/master/protoc/,https://docs.rs/enum-iterator,https://github.com/tomaka/wasm-timer
910,tokio-test,v0.4.2,https://tokio.rs/,https://docs.rs/tokio-test/0.4.2/tokio_test,https://github.com/tokio-rs/tokio
911,block,v0.1.6,https://tokio.rs/,http://ssheldon.github.io/rust-objc/block/,http://github.com/SSheldon/rust-block
912,rls-data,v0.19.1,https://tokio.rs/,http://ssheldon.github.io/rust-objc/block/,https://github.com/rust-lang/rls
913,alloc-stdlib,v0.2.1,https://github.com/dropbox/rust-alloc-no-stdlib,https://raw.githubusercontent.com/dropbox/rust-alloc-no-stdlib/master/alloc-stdlib/tests/lib.rs,https://github.com/dropbox/rust-alloc-no-stdlib
914,log-mdc,v0.1.0,https://github.com/dropbox/rust-alloc-no-stdlib,https://sfackler.github.io/rust-log-mdc/doc/v0.1.0/log_mdc,https://github.com/sfackler/rust-log-mdc
915,rustc-ap-rustc_errors,v727.0.0,https://github.com/dropbox/rust-alloc-no-stdlib,https://sfackler.github.io/rust-log-mdc/doc/v0.1.0/log_mdc,https://github.com/rust-lang/rust
916,jsonrpc-server-utils,v18.0.0,https://github.com/paritytech/jsonrpc,https://docs.rs/jsonrpc-server-utils/,https://github.com/paritytech/jsonrpc
917,sentry-core,v0.23.0,https://sentry.io/welcome/,https://docs.rs/jsonrpc-server-utils/,https://github.com/getsentry/sentry-rust
918,typed-builder,v0.9.1,https://sentry.io/welcome/,https://idanarye.github.io/rust-typed-builder/,https://github.com/idanarye/rust-typed-builder
919,lalrpop-util,v0.19.6,https://sentry.io/welcome/,https://idanarye.github.io/rust-typed-builder/,https://github.com/lalrpop/lalrpop
920,quine-mc_cluskey,v0.2.4,https://sentry.io/welcome/,https://oli-obk.github.io/quine-mc_cluskey,https://github.com/oli-obk/quine-mc_cluskey
921,cranelift-entity,v0.80.0,https://sentry.io/welcome/,https://docs.rs/cranelift-entity,https://github.com/bytecodealliance/wasmtime
922,sentry-backtrace,v0.23.0,https://sentry.io/welcome/,https://docs.rs/cranelift-entity,https://github.com/getsentry/sentry-rust
923,der,v0.5.1,https://sentry.io/welcome/,https://docs.rs/cranelift-entity,https://github.com/RustCrypto/formats/tree/master/der
924,migrations_internals,v1.4.1,http://diesel.rs/,https://docs.rs/cranelift-entity,https://github.com/RustCrypto/formats/tree/master/der
925,jsonrpc-client-transports,v18.0.0,https://github.com/paritytech/jsonrpc,https://docs.rs/jsonrpc-client-transports/,https://github.com/paritytech/jsonrpc
926,ammonia,v3.1.2,https://github.com/paritytech/jsonrpc,https://docs.rs/ammonia/,https://github.com/rust-ammonia/ammonia
927,hdrhistogram,v7.4.0,https://github.com/HdrHistogram/HdrHistogram_rust,https://docs.rs/hdrhistogram,https://github.com/HdrHistogram/HdrHistogram_rust.git
928,tokio-postgres,v0.7.5,https://github.com/HdrHistogram/HdrHistogram_rust,https://docs.rs/hdrhistogram,https://github.com/sfackler/rust-postgres
929,brotli,v3.3.2,https://github.com/dropbox/rust-brotli,https://docs.rs/brotli/,https://github.com/dropbox/rust-brotli
930,secrecy,v0.8.0,https://github.com/iqlusioninc/crates/,https://docs.rs/brotli/,https://github.com/iqlusioninc/crates/tree/main/secrecy
931,jsonrpc-core-client,v18.0.0,https://github.com/paritytech/jsonrpc,https://docs.rs/jsonrpc-core-client/,https://github.com/paritytech/jsonrpc
932,secp256k1-sys,v0.4.2,https://github.com/rust-bitcoin/rust-secp256k1/,https://docs.rs/secp256k1-sys/,https://github.com/rust-bitcoin/rust-secp256k1/
933,arbitrary,v1.0.3,https://github.com/rust-bitcoin/rust-secp256k1/,https://docs.rs/arbitrary/,https://github.com/rust-fuzz/arbitrary/
934,clear_on_drop,v0.2.4,https://github.com/rust-bitcoin/rust-secp256k1/,https://docs.rs/clear_on_drop,https://github.com/cesarb/clear_on_drop
935,xcb,v0.10.1,https://github.com/rust-bitcoin/rust-secp256k1/,https://rust-x-bindings.github.io/rust-xcb/branches/v1.0-dev/xcb/,https://github.com/rust-x-bindings/rust-xcb/tree/v1.0-dev
936,procfs,v0.12.0,https://github.com/rust-bitcoin/rust-secp256k1/,https://docs.rs/procfs/,https://github.com/eminence/procfs
937,byte-unit,v4.0.13,https://magiclen.org/byte-unit,https://docs.rs/procfs/,https://github.com/magiclen/byte-unit
938,block-cipher,v0.99.99,https://magiclen.org/byte-unit,https://docs.rs/procfs/,https://github.com/RustCrypto/traits/tree/master/cipher
939,rustc-rayon-core,v0.3.1,https://magiclen.org/byte-unit,https://docs.rs/rustc-rayon-core/,https://github.com/rust-lang/rustc-rayon
940,tower-load,v0.3.0,https://github.com/tower-rs/tower,https://docs.rs/tower-load/0.3.0-alpha.2,https://github.com/tower-rs/tower
941,lz4-sys,v1.9.2,https://github.com/tower-rs/tower,https://docs.rs/tower-load/0.3.0-alpha.2,https://github.com/bozaro/lz4-rs
942,rustc-rayon,v0.3.1,https://github.com/tower-rs/tower,https://docs.rs/rustc-rayon/,https://github.com/rust-lang/rustc-rayon
943,qstring,v0.7.2,https://github.com/tower-rs/tower,https://docs.rs/qstring,https://github.com/algesten/qstring
944,cranelift-codegen-meta,v0.80.0,https://github.com/tower-rs/tower,https://docs.rs/qstring,https://github.com/bytecodealliance/wasmtime
945,cranelift-codegen,v0.80.0,https://github.com/tower-rs/tower,https://docs.rs/cranelift-codegen,https://github.com/bytecodealliance/wasmtime
946,schemars,v0.8.8,https://graham.cool/schemars/,https://docs.rs/cranelift-codegen,https://github.com/GREsau/schemars
947,der-parser,v6.0.0,https://github.com/rusticata/der-parser,https://docs.rs/cranelift-codegen,https://github.com/rusticata/der-parser.git
948,schemars_derive,v0.8.8,https://graham.cool/schemars/,https://docs.rs/cranelift-codegen,https://github.com/GREsau/schemars
949,alga,v0.9.3,https://graham.cool/schemars/,https://docs.rs/alga,https://github.com/rustsim/alga
950,sentry-contexts,v0.23.0,https://sentry.io/welcome/,https://docs.rs/alga,https://github.com/getsentry/sentry-rust
951,cranelift-bforest,v0.80.0, ,https://docs.rs/cranelift-bforest,https://github.com/bytecodealliance/wasmtime
952,stacker,v0.1.14,https://github.com/rust-lang/stacker,https://docs.rs/stacker/0.1.14,https://github.com/rust-lang/stacker
953,shared_library,v0.1.9,https://github.com/rust-lang/stacker,https://docs.rs/stacker/0.1.14,https://github.com/tomaka/shared_library/
954,pear,v0.2.3,https://github.com/rust-lang/stacker,https://docs.rs/stacker/0.1.14,https://github.com/tomaka/shared_library/
955,infer,v0.6.0,https://github.com/bojand/infer,https://docs.rs/infer,https://github.com/bojand/infer
956,enumset,v1.0.8,https://github.com/bojand/infer,https://docs.rs/enumset/,https://github.com/Lymia/enumset
957,ascii-canvas,v3.0.0,https://github.com/bojand/infer,https://docs.rs/enumset/,https://github.com/nikomatsakis/ascii-canvas
958,pear_codegen,v0.2.3,https://github.com/bojand/infer,https://docs.rs/enumset/,https://github.com/nikomatsakis/ascii-canvas
959,sentry-panic,v0.23.0,https://sentry.io/welcome/,https://docs.rs/enumset/,https://github.com/getsentry/sentry-rust
960,flatbuffers,v2.0.0,https://google.github.io/flatbuffers/,https://docs.rs/enumset/,https://github.com/google/flatbuffers
961,regalloc,v0.0.33,https://google.github.io/flatbuffers/,https://docs.rs/enumset/,https://github.com/bytecodealliance/regalloc.rs
962,fsevent,v2.1.2,https://google.github.io/flatbuffers/,https://docs.rs/enumset/,https://github.com/octplane/fsevent-rust
963,metadeps,v1.1.2,https://google.github.io/flatbuffers/,http://docs.rs/metadeps,https://github.com/joshtriplett/metadeps
964,radix_trie,v0.2.1,https://google.github.io/flatbuffers/,https://docs.rs/radix_trie/,https://github.com/michaelsproul/rust_radix_trie
965,fast-math,v0.1.1,https://github.com/huonw/fast-math,https://docs.rs/fast-math,https://github.com/huonw/fast-math
966,tiny_http,v0.9.0,https://github.com/huonw/fast-math,https://tiny-http.github.io/tiny-http/tiny_http/index.html,https://github.com/tiny-http/tiny-http
967,odds,v0.4.0,https://github.com/huonw/fast-math,https://docs.rs/odds/,https://github.com/bluss/odds
968,nibble_vec,v0.1.0,https://github.com/huonw/fast-math,https://docs.rs/rust_nibble_vec,https://github.com/michaelsproul/rust_nibble_vec
969,endian-type,v0.1.2,https://github.com/Lolirofle/endian-type,https://docs.rs/rust_nibble_vec,https://github.com/Lolirofle/endian-type.git
970,assert-json-diff,v2.0.1,https://github.com/davidpdrsn/assert-json-diff,https://docs.rs/assert-json-diff,https://github.com/davidpdrsn/assert-json-diff.git
971,cranelift-codegen-shared,v0.80.0,https://github.com/davidpdrsn/assert-json-diff,https://docs.rs/assert-json-diff,https://github.com/bytecodealliance/wasmtime
972,lalrpop,v0.19.6,https://github.com/davidpdrsn/assert-json-diff,https://docs.rs/assert-json-diff,https://github.com/lalrpop/lalrpop
973,postgres-types,v0.2.2,https://github.com/davidpdrsn/assert-json-diff,https://docs.rs/assert-json-diff,https://github.com/sfackler/rust-postgres
974,rio,v0.9.4,https://github.com/spacejam/rio,https://docs.rs/rio/,https://github.com/spacejam/rio
975,shellexpand,v2.1.0,https://github.com/spacejam/rio,http://docs.rs/shellexpand/,https://github.com/netvl/shellexpand
976,cranelift-frontend,v0.80.0,https://github.com/spacejam/rio,https://docs.rs/cranelift-frontend,https://github.com/bytecodealliance/wasmtime
977,fancy-regex,v0.7.1,https://github.com/spacejam/rio,https://docs.rs/fancy-regex,https://github.com/fancy-regex/fancy-regex
978,custom_derive,v0.1.7,https://github.com/spacejam/rio,https://docs.rs/crate/custom_derive/,https://github.com/DanielKeep/rust-custom-derive/tree/custom_derive-master
979,rustc-ap-rustc_target,v727.0.0,https://github.com/spacejam/rio,https://docs.rs/crate/custom_derive/,https://github.com/rust-lang/rust
980,stb_truetype,v0.3.1,https://github.com/spacejam/rio,https://docs.rs/stb_truetype-rs,https://gitlab.redox-os.org/redox-os/stb_truetype-rs
981,version-sync,v0.9.4,https://github.com/spacejam/rio,https://docs.rs/version-sync/,https://github.com/mgeisler/version-sync
982,ethbloom,v0.11.1,https://github.com/paritytech/parity-common,https://docs.rs/ethbloom,https://github.com/paritytech/parity-common
983,hyper-timeout,v0.4.1,https://github.com/hjr3/hyper-timeout,https://github.com/hjr3/hyper-timeout,https://github.com/hjr3/hyper-timeout
984,bech32,v0.8.1,https://github.com/hjr3/hyper-timeout,https://github.com/hjr3/hyper-timeout,https://github.com/rust-bitcoin/rust-bech32
985,ethereum-types,v0.12.1,https://github.com/paritytech/parity-common,https://github.com/hjr3/hyper-timeout,https://github.com/rust-bitcoin/rust-bech32
986,const-oid,v0.7.1,https://github.com/paritytech/parity-common,https://docs.rs/const-oid,https://github.com/RustCrypto/formats/tree/master/const-oid
987,andrew,v0.3.1,https://github.com/paritytech/parity-common,https://docs.rs/const-oid,https://github.com/Smithay/andrew
988,enumset_derive,v0.5.5,https://github.com/paritytech/parity-common,https://lymia.moe/doc/enumset/enumset/,https://github.com/Lymia/enumset
989,version-compare,v0.1.0,https://github.com/paritytech/parity-common,https://docs.rs/version-compare,https://github.com/timvisee/version-compare
990,hash32,v0.2.1,https://github.com/paritytech/parity-common,https://docs.rs/version-compare,https://github.com/japaric/hash32
991,skeptic,v0.13.6,https://github.com/budziq/rust-skeptic,https://docs.rs/skeptic,https://github.com/budziq/rust-skeptic
992,lz4,v1.23.2,https://github.com/budziq/rust-skeptic,https://docs.rs/lz4,https://github.com/10xGenomics/lz4-rs
993,loom,v0.5.4,https://github.com/tokio-rs/loom,https://docs.rs/lz4,https://github.com/tokio-rs/loom
994,protoc-rust,v2.25.2,https://github.com/stepancheg/rust-protobuf/tree/master/protoc-rust/,https://docs.rs/lz4,https://github.com/stepancheg/rust-protobuf/tree/master/protoc-rust/
995,rental,v0.5.6,https://github.com/stepancheg/rust-protobuf/tree/master/protoc-rust/,https://docs.rs/rental,https://github.com/jpernst/rental
996,asynchronous-codec,v0.6.0,https://github.com/mxinden/asynchronous-codec,https://docs.rs/crate/asynchronous-codec,https://github.com/mxinden/asynchronous-codec
997,owned_ttf_parser,v0.14.0,https://github.com/mxinden/asynchronous-codec,https://docs.rs/crate/asynchronous-codec,https://github.com/alexheretic/owned-ttf-parser
998,soketto,v0.7.1,https://github.com/mxinden/asynchronous-codec,https://docs.rs/crate/asynchronous-codec,https://github.com/paritytech/soketto
999,heapless,v0.7.9,https://github.com/mxinden/asynchronous-codec,https://docs.rs/heapless,https://github.com/japaric/heapless
1000,cty,v0.2.2,https://github.com/mxinden/asynchronous-codec,https://docs.rs/cty,https://github.com/japaric/cty
